article_id,label,label_text
28668,2,Business
28669,2,Business
28670,2,Business
28671,2,Business
28672,2,Business
28673,2,Business
28674,2,Business
28675,2,Business
28676,2,Business
28677,2,Business
28678,3,Sci/Tech
28679,3,Sci/Tech
28680,1,Sports
28681,1,Sports
28682,1,Sports
28683,0,World
28684,0,World
28685,3,Sci/Tech
28686,1,Sports
28687,0,World
28688,2,Business
28689,0,World
28690,3,Sci/Tech
28691,0,World
28692,2,Business
28693,2,Business
28694,2,Business
28695,2,Business
28696,2,Business
28697,1,Sports
28698,1,Sports
28699,1,Sports
28700,1,Sports
28701,3,Sci/Tech
28702,3,Sci/Tech
28703,3,Sci/Tech
28704,3,Sci/Tech
28705,3,Sci/Tech
28706,3,Sci/Tech
28707,3,Sci/Tech
28708,3,Sci/Tech
28709,3,Sci/Tech
28710,3,Sci/Tech
28711,3,Sci/Tech
28712,1,Sports
28713,0,World
28714,1,Sports
28715,3,Sci/Tech
28716,1,Sports
28717,1,Sports
28718,0,World
28719,1,Sports
28720,1,Sports
28721,0,World
28722,0,World
28723,2,Business
28724,2,Business
28725,2,Business
28726,2,Business
28727,2,Business
28728,2,Business
28729,2,Business
28730,3,Sci/Tech
28731,3,Sci/Tech
28732,3,Sci/Tech
28733,1,Sports
28734,1,Sports
28735,1,Sports
28736,0,World
28737,0,World
28738,0,World
28739,1,Sports
28740,0,World
28741,0,World
28742,0,World
28743,0,World
28744,0,World
28745,2,Business
28746,3,Sci/Tech
28747,3,Sci/Tech
28748,3,Sci/Tech
28749,3,Sci/Tech
28750,3,Sci/Tech
28751,1,Sports
28752,1,Sports
28753,1,Sports
28754,1,Sports
28755,0,World
28756,0,World
28757,0,World
28758,0,World
28759,3,Sci/Tech
28760,2,Business
28761,3,Sci/Tech
28762,3,Sci/Tech
28763,3,Sci/Tech
28764,3,Sci/Tech
28765,1,Sports
28766,1,Sports
28767,1,Sports
28768,0,World
28769,0,World
28770,3,Sci/Tech
28771,0,World
28772,0,World
28773,0,World
28774,2,Business
28775,2,Business
28776,2,Business
28777,2,Business
28778,2,Business
28779,3,Sci/Tech
28780,3,Sci/Tech
28781,3,Sci/Tech
28782,1,Sports
28783,1,Sports
28784,0,World
28785,0,World
28786,0,World
28787,0,World
28788,2,Business
28789,3,Sci/Tech
28790,3,Sci/Tech
28791,3,Sci/Tech
28792,2,Business
28793,1,Sports
28794,1,Sports
28795,1,Sports
28796,0,World
28797,1,Sports
28798,3,Sci/Tech
28799,3,Sci/Tech
28800,3,Sci/Tech
28801,3,Sci/Tech
28802,3,Sci/Tech
28803,3,Sci/Tech
28804,3,Sci/Tech
28805,3,Sci/Tech
28806,3,Sci/Tech
28807,3,Sci/Tech
28808,2,Business
28809,2,Business
28810,2,Business
28811,2,Business
28812,3,Sci/Tech
28813,1,Sports
28814,1,Sports
28815,1,Sports
28816,0,World
28817,0,World
28818,1,Sports
28819,0,World
28820,1,Sports
28821,1,Sports
28822,2,Business
28823,2,Business
28824,2,Business
28825,3,Sci/Tech
28826,3,Sci/Tech
28827,0,World
28828,0,World
28829,3,Sci/Tech
28830,3,Sci/Tech
28831,1,Sports
28832,2,Business
28833,2,Business
28834,2,Business
28835,2,Business
28836,2,Business
28837,3,Sci/Tech
28838,3,Sci/Tech
28839,3,Sci/Tech
28840,3,Sci/Tech
28841,3,Sci/Tech
28842,1,Sports
28843,1,Sports
28844,1,Sports
28845,0,World
28846,3,Sci/Tech
28847,3,Sci/Tech
28848,2,Business
28849,2,Business
28850,2,Business
28851,2,Business
28852,3,Sci/Tech
28853,3,Sci/Tech
28854,3,Sci/Tech
28855,1,Sports
28856,1,Sports
28857,1,Sports
28858,1,Sports
28859,0,World
28860,2,Business
28861,0,World
28862,0,World
28863,2,Business
28864,2,Business
28865,2,Business
28866,2,Business
28867,2,Business
28868,0,World
28869,0,World
28870,2,Business
28871,2,Business
28872,2,Business
28873,2,Business
28874,3,Sci/Tech
28875,1,Sports
28876,1,Sports
28877,0,World
28878,3,Sci/Tech
28879,3,Sci/Tech
28880,2,Business
28881,2,Business
28882,2,Business
28883,2,Business
28884,1,Sports
28885,1,Sports
28886,1,Sports
28887,0,World
28888,0,World
28889,1,Sports
28890,3,Sci/Tech
28891,0,World
28892,1,Sports
28893,3,Sci/Tech
28894,3,Sci/Tech
28895,2,Business
28896,3,Sci/Tech
28897,1,Sports
28898,1,Sports
28899,0,World
28900,3,Sci/Tech
28901,1,Sports
28902,2,Business
28903,2,Business
28904,2,Business
28905,3,Sci/Tech
28906,3,Sci/Tech
28907,1,Sports
28908,1,Sports
28909,1,Sports
28910,0,World
28911,0,World
28912,1,Sports
28913,1,Sports
28914,1,Sports
28915,0,World
28916,1,Sports
28917,0,World
28918,1,Sports
28919,2,Business
28920,0,World
28921,0,World
28922,2,Business
28923,2,Business
28924,0,World
28925,2,Business
28926,3,Sci/Tech
28927,3,Sci/Tech
28928,1,Sports
28929,1,Sports
28930,1,Sports
28931,1,Sports
28932,1,Sports
28933,0,World
28934,0,World
28935,1,Sports
28936,1,Sports
28937,1,Sports
28938,1,Sports
28939,1,Sports
28940,1,Sports
28941,1,Sports
28942,2,Business
28943,2,Business
28944,2,Business
28945,1,Sports
28946,1,Sports
28947,3,Sci/Tech
28948,2,Business
28949,0,World
28950,2,Business
28951,2,Business
28952,2,Business
28953,2,Business
28954,0,World
28955,0,World
28956,2,Business
28957,0,World
28958,1,Sports
28959,1,Sports
28960,0,World
28961,0,World
28962,0,World
28963,0,World
28964,1,Sports
28965,2,Business
28966,2,Business
28967,0,World
28968,0,World
28969,2,Business
28970,2,Business
28971,2,Business
28972,2,Business
28973,3,Sci/Tech
28974,1,Sports
28975,0,World
28976,0,World
28977,0,World
28978,0,World
28979,3,Sci/Tech
28980,2,Business
28981,1,Sports
28982,0,World
28983,0,World
28984,0,World
28985,1,Sports
28986,2,Business
28987,1,Sports
28988,1,Sports
28989,2,Business
28990,2,Business
28991,1,Sports
28992,0,World
28993,2,Business
28994,3,Sci/Tech
28995,0,World
28996,0,World
28997,0,World
28998,0,World
28999,1,Sports
29000,0,World
29001,0,World
29002,1,Sports
29003,1,Sports
29004,1,Sports
29005,2,Business
29006,2,Business
29007,2,Business
29008,2,Business
29009,3,Sci/Tech
29010,3,Sci/Tech
29011,1,Sports
29012,1,Sports
29013,1,Sports
29014,1,Sports
29015,0,World
29016,0,World
29017,0,World
29018,2,Business
29019,0,World
29020,2,Business
29021,2,Business
29022,3,Sci/Tech
29023,1,Sports
29024,1,Sports
29025,1,Sports
29026,0,World
29027,1,Sports
29028,1,Sports
29029,2,Business
29030,2,Business
29031,1,Sports
29032,1,Sports
29033,3,Sci/Tech
29034,1,Sports
29035,2,Business
29036,2,Business
29037,3,Sci/Tech
29038,1,Sports
29039,1,Sports
29040,0,World
29041,0,World
29042,1,Sports
29043,2,Business
29044,2,Business
29045,0,World
29046,2,Business
29047,2,Business
29048,2,Business
29049,2,Business
29050,2,Business
29051,2,Business
29052,3,Sci/Tech
29053,1,Sports
29054,1,Sports
29055,1,Sports
29056,0,World
29057,0,World
29058,0,World
29059,0,World
29060,2,Business
29061,2,Business
29062,2,Business
29063,2,Business
29064,3,Sci/Tech
29065,1,Sports
29066,1,Sports
29067,1,Sports
29068,0,World
29069,0,World
29070,0,World
29071,2,Business
29072,0,World
29073,2,Business
29074,1,Sports
29075,1,Sports
29076,2,Business
29077,1,Sports
29078,0,World
29079,2,Business
29080,0,World
29081,2,Business
29082,1,Sports
29083,1,Sports
29084,0,World
29085,0,World
29086,1,Sports
29087,3,Sci/Tech
29088,1,Sports
29089,1,Sports
29090,0,World
29091,2,Business
29092,0,World
29093,0,World
29094,3,Sci/Tech
29095,0,World
29096,0,World
29097,1,Sports
29098,0,World
29099,2,Business
29100,1,Sports
29101,1,Sports
29102,3,Sci/Tech
29103,3,Sci/Tech
29104,3,Sci/Tech
29105,1,Sports
29106,1,Sports
29107,0,World
29108,1,Sports
29109,3,Sci/Tech
29110,0,World
29111,3,Sci/Tech
29112,2,Business
29113,2,Business
29114,2,Business
29115,1,Sports
29116,1,Sports
29117,1,Sports
29118,1,Sports
29119,0,World
29120,0,World
29121,1,Sports
29122,1,Sports
29123,3,Sci/Tech
29124,0,World
29125,0,World
29126,1,Sports
29127,1,Sports
29128,1,Sports
29129,1,Sports
29130,1,Sports
29131,1,Sports
29132,1,Sports
29133,1,Sports
29134,1,Sports
29135,1,Sports
29136,1,Sports
29137,0,World
29138,2,Business
29139,2,Business
29140,2,Business
29141,2,Business
29142,2,Business
29143,2,Business
29144,2,Business
29145,2,Business
29146,2,Business
29147,2,Business
29148,2,Business
29149,2,Business
29150,0,World
29151,0,World
29152,0,World
29153,0,World
29154,0,World
29155,0,World
29156,0,World
29157,0,World
29158,0,World
29159,3,Sci/Tech
29160,3,Sci/Tech
29161,2,Business
29162,2,Business
29163,2,Business
29164,2,Business
29165,2,Business
29166,2,Business
29167,1,Sports
29168,1,Sports
29169,1,Sports
29170,1,Sports
29171,1,Sports
29172,1,Sports
29173,1,Sports
29174,1,Sports
29175,1,Sports
29176,0,World
29177,0,World
29178,0,World
29179,0,World
29180,0,World
29181,0,World
29182,0,World
29183,3,Sci/Tech
29184,3,Sci/Tech
29185,0,World
29186,2,Business
29187,2,Business
29188,2,Business
29189,2,Business
29190,2,Business
29191,3,Sci/Tech
29192,3,Sci/Tech
29193,1,Sports
29194,1,Sports
29195,1,Sports
29196,1,Sports
29197,0,World
29198,0,World
29199,0,World
29200,0,World
29201,0,World
29202,1,Sports
29203,3,Sci/Tech
29204,1,Sports
29205,1,Sports
29206,1,Sports
29207,1,Sports
29208,1,Sports
29209,1,Sports
29210,1,Sports
29211,1,Sports
29212,1,Sports
29213,1,Sports
29214,2,Business
29215,2,Business
29216,2,Business
29217,1,Sports
29218,1,Sports
29219,0,World
29220,0,World
29221,0,World
29222,0,World
29223,2,Business
29224,2,Business
29225,1,Sports
29226,1,Sports
29227,0,World
29228,0,World
29229,2,Business
29230,2,Business
29231,3,Sci/Tech
29232,1,Sports
29233,2,Business
29234,0,World
29235,0,World
29236,0,World
29237,0,World
29238,0,World
29239,3,Sci/Tech
29240,3,Sci/Tech
29241,1,Sports
29242,1,Sports
29243,1,Sports
29244,1,Sports
29245,0,World
29246,0,World
29247,2,Business
29248,2,Business
29249,3,Sci/Tech
29250,3,Sci/Tech
29251,1,Sports
29252,1,Sports
29253,1,Sports
29254,0,World
29255,0,World
29256,3,Sci/Tech
29257,2,Business
29258,2,Business
29259,2,Business
29260,3,Sci/Tech
29261,3,Sci/Tech
29262,3,Sci/Tech
29263,1,Sports
29264,1,Sports
29265,1,Sports
29266,3,Sci/Tech
29267,3,Sci/Tech
29268,0,World
29269,3,Sci/Tech
29270,0,World
29271,0,World
29272,0,World
29273,0,World
29274,2,Business
29275,2,Business
29276,2,Business
29277,0,World
29278,3,Sci/Tech
29279,0,World
29280,2,Business
29281,1,Sports
29282,2,Business
29283,1,Sports
29284,2,Business
29285,2,Business
29286,0,World
29287,3,Sci/Tech
29288,0,World
29289,3,Sci/Tech
29290,0,World
29291,3,Sci/Tech
29292,3,Sci/Tech
29293,3,Sci/Tech
29294,2,Business
29295,2,Business
29296,2,Business
29297,2,Business
29298,2,Business
29299,2,Business
29300,2,Business
29301,2,Business
29302,3,Sci/Tech
29303,1,Sports
29304,1,Sports
29305,1,Sports
29306,1,Sports
29307,1,Sports
29308,3,Sci/Tech
29309,3,Sci/Tech
29310,1,Sports
29311,0,World
29312,0,World
29313,3,Sci/Tech
29314,3,Sci/Tech
29315,3,Sci/Tech
29316,3,Sci/Tech
29317,3,Sci/Tech
29318,3,Sci/Tech
29319,3,Sci/Tech
29320,3,Sci/Tech
29321,2,Business
29322,3,Sci/Tech
29323,0,World
29324,2,Business
29325,2,Business
29326,0,World
29327,0,World
29328,0,World
29329,3,Sci/Tech
29330,3,Sci/Tech
29331,3,Sci/Tech
29332,2,Business
29333,2,Business
29334,3,Sci/Tech
29335,3,Sci/Tech
29336,1,Sports
29337,0,World
29338,0,World
29339,3,Sci/Tech
29340,0,World
29341,0,World
29342,0,World
29343,0,World
29344,2,Business
29345,3,Sci/Tech
29346,1,Sports
29347,1,Sports
29348,1,Sports
29349,1,Sports
29350,0,World
29351,0,World
29352,2,Business
29353,3,Sci/Tech
29354,2,Business
29355,2,Business
29356,3,Sci/Tech
29357,2,Business
29358,2,Business
29359,2,Business
29360,2,Business
29361,2,Business
29362,2,Business
29363,2,Business
29364,3,Sci/Tech
29365,3,Sci/Tech
29366,3,Sci/Tech
29367,1,Sports
29368,0,World
29369,0,World
29370,0,World
29371,0,World
29372,0,World
29373,0,World
29374,0,World
29375,2,Business
29376,1,Sports
29377,0,World
29378,3,Sci/Tech
29379,3,Sci/Tech
29380,3,Sci/Tech
29381,3,Sci/Tech
29382,3,Sci/Tech
29383,0,World
29384,2,Business
29385,2,Business
29386,3,Sci/Tech
29387,0,World
29388,3,Sci/Tech
29389,3,Sci/Tech
29390,3,Sci/Tech
29391,2,Business
29392,2,Business
29393,3,Sci/Tech
29394,1,Sports
29395,1,Sports
29396,1,Sports
29397,1,Sports
29398,0,World
29399,0,World
29400,2,Business
29401,2,Business
29402,2,Business
29403,2,Business
29404,0,World
29405,0,World
29406,2,Business
29407,0,World
29408,0,World
29409,2,Business
29410,2,Business
29411,0,World
29412,0,World
29413,2,Business
29414,2,Business
29415,3,Sci/Tech
29416,1,Sports
29417,1,Sports
29418,3,Sci/Tech
29419,3,Sci/Tech
29420,3,Sci/Tech
29421,3,Sci/Tech
29422,3,Sci/Tech
29423,3,Sci/Tech
29424,3,Sci/Tech
29425,3,Sci/Tech
29426,3,Sci/Tech
29427,0,World
29428,2,Business
29429,2,Business
29430,3,Sci/Tech
29431,3,Sci/Tech
29432,1,Sports
29433,2,Business
29434,3,Sci/Tech
29435,3,Sci/Tech
29436,3,Sci/Tech
29437,2,Business
29438,2,Business
29439,2,Business
29440,2,Business
29441,2,Business
29442,2,Business
29443,3,Sci/Tech
29444,3,Sci/Tech
29445,1,Sports
29446,0,World
29447,0,World
29448,3,Sci/Tech
29449,2,Business
29450,2,Business
29451,2,Business
29452,2,Business
29453,3,Sci/Tech
29454,3,Sci/Tech
29455,3,Sci/Tech
29456,3,Sci/Tech
29457,3,Sci/Tech
29458,1,Sports
29459,1,Sports
29460,1,Sports
29461,0,World
29462,0,World
29463,2,Business
29464,2,Business
29465,0,World
29466,2,Business
29467,3,Sci/Tech
29468,2,Business
29469,0,World
29470,2,Business
29471,2,Business
29472,2,Business
29473,2,Business
29474,3,Sci/Tech
29475,3,Sci/Tech
29476,1,Sports
29477,1,Sports
29478,1,Sports
29479,1,Sports
29480,3,Sci/Tech
29481,0,World
29482,0,World
29483,0,World
29484,3,Sci/Tech
29485,3,Sci/Tech
29486,3,Sci/Tech
29487,2,Business
29488,1,Sports
29489,2,Business
29490,0,World
29491,0,World
29492,3,Sci/Tech
29493,2,Business
29494,1,Sports
29495,3,Sci/Tech
29496,3,Sci/Tech
29497,1,Sports
29498,3,Sci/Tech
29499,2,Business
29500,3,Sci/Tech
29501,3,Sci/Tech
29502,0,World
29503,0,World
29504,2,Business
29505,3,Sci/Tech
29506,2,Business
29507,0,World
29508,0,World
29509,0,World
29510,2,Business
29511,2,Business
29512,2,Business
29513,2,Business
29514,2,Business
29515,3,Sci/Tech
29516,3,Sci/Tech
29517,1,Sports
29518,1,Sports
29519,1,Sports
29520,1,Sports
29521,0,World
29522,2,Business
29523,1,Sports
29524,0,World
29525,3,Sci/Tech
29526,0,World
29527,3,Sci/Tech
29528,2,Business
29529,1,Sports
29530,0,World
29531,0,World
29532,2,Business
29533,2,Business
29534,3,Sci/Tech
29535,1,Sports
29536,1,Sports
29537,1,Sports
29538,3,Sci/Tech
29539,3,Sci/Tech
29540,3,Sci/Tech
29541,3,Sci/Tech
29542,2,Business
29543,2,Business
29544,3,Sci/Tech
29545,1,Sports
29546,1,Sports
29547,0,World
29548,0,World
29549,2,Business
29550,1,Sports
29551,2,Business
29552,1,Sports
29553,0,World
29554,2,Business
29555,0,World
29556,0,World
29557,3,Sci/Tech
29558,0,World
29559,2,Business
29560,2,Business
29561,3,Sci/Tech
29562,2,Business
29563,2,Business
29564,2,Business
29565,2,Business
29566,3,Sci/Tech
29567,3,Sci/Tech
29568,1,Sports
29569,1,Sports
29570,1,Sports
29571,0,World
29572,0,World
29573,3,Sci/Tech
29574,3,Sci/Tech
29575,3,Sci/Tech
29576,3,Sci/Tech
29577,3,Sci/Tech
29578,3,Sci/Tech
29579,1,Sports
29580,1,Sports
29581,1,Sports
29582,1,Sports
29583,1,Sports
29584,0,World
29585,0,World
29586,0,World
29587,0,World
29588,0,World
29589,1,Sports
29590,3,Sci/Tech
29591,1,Sports
29592,0,World
29593,2,Business
29594,3,Sci/Tech
29595,2,Business
29596,2,Business
29597,2,Business
29598,1,Sports
29599,3,Sci/Tech
29600,3,Sci/Tech
29601,2,Business
29602,2,Business
29603,2,Business
29604,3,Sci/Tech
29605,3,Sci/Tech
29606,1,Sports
29607,1,Sports
29608,1,Sports
29609,0,World
29610,0,World
29611,0,World
29612,0,World
29613,0,World
29614,0,World
29615,0,World
29616,1,Sports
29617,3,Sci/Tech
29618,2,Business
29619,2,Business
29620,3,Sci/Tech
29621,1,Sports
29622,1,Sports
29623,1,Sports
29624,0,World
29625,3,Sci/Tech
29626,1,Sports
29627,3,Sci/Tech
29628,2,Business
29629,2,Business
29630,2,Business
29631,3,Sci/Tech
29632,1,Sports
29633,0,World
29634,0,World
29635,1,Sports
29636,1,Sports
29637,2,Business
29638,2,Business
29639,3,Sci/Tech
29640,3,Sci/Tech
29641,3,Sci/Tech
29642,3,Sci/Tech
29643,3,Sci/Tech
29644,3,Sci/Tech
29645,1,Sports
29646,1,Sports
29647,0,World
29648,0,World
29649,0,World
29650,0,World
29651,1,Sports
29652,2,Business
29653,2,Business
29654,2,Business
29655,3,Sci/Tech
29656,3,Sci/Tech
29657,3,Sci/Tech
29658,3,Sci/Tech
29659,3,Sci/Tech
29660,3,Sci/Tech
29661,3,Sci/Tech
29662,1,Sports
29663,1,Sports
29664,1,Sports
29665,0,World
29666,0,World
29667,3,Sci/Tech
29668,1,Sports
29669,2,Business
29670,3,Sci/Tech
29671,2,Business
29672,3,Sci/Tech
29673,2,Business
29674,3,Sci/Tech
29675,3,Sci/Tech
29676,2,Business
29677,2,Business
29678,2,Business
29679,2,Business
29680,0,World
29681,0,World
29682,0,World
29683,2,Business
29684,2,Business
29685,2,Business
29686,2,Business
29687,2,Business
29688,3,Sci/Tech
29689,3,Sci/Tech
29690,3,Sci/Tech
29691,3,Sci/Tech
29692,3,Sci/Tech
29693,3,Sci/Tech
29694,3,Sci/Tech
29695,3,Sci/Tech
29696,3,Sci/Tech
29697,3,Sci/Tech
29698,3,Sci/Tech
29699,1,Sports
29700,1,Sports
29701,1,Sports
29702,1,Sports
29703,1,Sports
29704,1,Sports
29705,0,World
29706,0,World
29707,3,Sci/Tech
29708,3,Sci/Tech
29709,0,World
29710,2,Business
29711,2,Business
29712,2,Business
29713,2,Business
29714,2,Business
29715,2,Business
29716,3,Sci/Tech
29717,0,World
29718,0,World
29719,0,World
29720,3,Sci/Tech
29721,3,Sci/Tech
29722,3,Sci/Tech
29723,1,Sports
29724,3,Sci/Tech
29725,3,Sci/Tech
29726,3,Sci/Tech
29727,0,World
29728,1,Sports
29729,3,Sci/Tech
29730,0,World
29731,0,World
29732,1,Sports
29733,1,Sports
29734,2,Business
29735,3,Sci/Tech
29736,2,Business
29737,2,Business
29738,2,Business
29739,3,Sci/Tech
29740,1,Sports
29741,1,Sports
29742,0,World
29743,1,Sports
29744,0,World
29745,0,World
29746,2,Business
29747,3,Sci/Tech
29748,2,Business
29749,2,Business
29750,2,Business
29751,2,Business
29752,2,Business
29753,3,Sci/Tech
29754,2,Business
29755,2,Business
29756,2,Business
29757,3,Sci/Tech
29758,3,Sci/Tech
29759,3,Sci/Tech
29760,3,Sci/Tech
29761,3,Sci/Tech
29762,3,Sci/Tech
29763,1,Sports
29764,0,World
29765,0,World
29766,1,Sports
29767,3,Sci/Tech
29768,0,World
29769,3,Sci/Tech
29770,3,Sci/Tech
29771,3,Sci/Tech
29772,3,Sci/Tech
29773,3,Sci/Tech
29774,0,World
29775,0,World
29776,3,Sci/Tech
29777,0,World
29778,2,Business
29779,3,Sci/Tech
29780,3,Sci/Tech
29781,1,Sports
29782,1,Sports
29783,0,World
29784,1,Sports
29785,0,World
29786,2,Business
29787,0,World
29788,2,Business
29789,0,World
29790,2,Business
29791,2,Business
29792,3,Sci/Tech
29793,3,Sci/Tech
29794,0,World
29795,0,World
29796,2,Business
29797,3,Sci/Tech
29798,1,Sports
29799,1,Sports
29800,1,Sports
29801,1,Sports
29802,3,Sci/Tech
29803,1,Sports
29804,0,World
29805,0,World
29806,2,Business
29807,2,Business
29808,2,Business
29809,3,Sci/Tech
29810,3,Sci/Tech
29811,3,Sci/Tech
29812,3,Sci/Tech
29813,3,Sci/Tech
29814,3,Sci/Tech
29815,2,Business
29816,3,Sci/Tech
29817,3,Sci/Tech
29818,3,Sci/Tech
29819,3,Sci/Tech
29820,3,Sci/Tech
29821,3,Sci/Tech
29822,3,Sci/Tech
29823,1,Sports
29824,1,Sports
29825,1,Sports
29826,1,Sports
29827,2,Business
29828,2,Business
29829,2,Business
29830,2,Business
29831,2,Business
29832,3,Sci/Tech
29833,3,Sci/Tech
29834,3,Sci/Tech
29835,1,Sports
29836,1,Sports
29837,0,World
29838,0,World
29839,3,Sci/Tech
29840,1,Sports
29841,1,Sports
29842,3,Sci/Tech
29843,3,Sci/Tech
29844,1,Sports
29845,1,Sports
29846,1,Sports
29847,1,Sports
29848,2,Business
29849,2,Business
29850,2,Business
29851,0,World
29852,0,World
29853,3,Sci/Tech
29854,3,Sci/Tech
29855,3,Sci/Tech
29856,3,Sci/Tech
29857,2,Business
29858,0,World
29859,2,Business
29860,1,Sports
29861,2,Business
29862,0,World
29863,2,Business
29864,2,Business
29865,2,Business
29866,2,Business
29867,3,Sci/Tech
29868,3,Sci/Tech
29869,0,World
29870,0,World
29871,2,Business
29872,2,Business
29873,3,Sci/Tech
29874,2,Business
29875,2,Business
29876,2,Business
29877,2,Business
29878,3,Sci/Tech
29879,3,Sci/Tech
29880,3,Sci/Tech
29881,1,Sports
29882,1,Sports
29883,1,Sports
29884,0,World
29885,2,Business
29886,3,Sci/Tech
29887,3,Sci/Tech
29888,1,Sports
29889,0,World
29890,0,World
29891,3,Sci/Tech
29892,0,World
29893,0,World
29894,2,Business
29895,0,World
29896,0,World
29897,0,World
29898,0,World
29899,0,World
29900,2,Business
29901,2,Business
29902,2,Business
29903,2,Business
29904,2,Business
29905,3,Sci/Tech
29906,3,Sci/Tech
29907,3,Sci/Tech
29908,3,Sci/Tech
29909,3,Sci/Tech
29910,1,Sports
29911,1,Sports
29912,1,Sports
29913,1,Sports
29914,0,World
29915,0,World
29916,3,Sci/Tech
29917,2,Business
29918,1,Sports
29919,1,Sports
29920,2,Business
29921,2,Business
29922,0,World
29923,0,World
29924,0,World
29925,0,World
29926,2,Business
29927,2,Business
29928,2,Business
29929,3,Sci/Tech
29930,3,Sci/Tech
29931,3,Sci/Tech
29932,1,Sports
29933,1,Sports
29934,0,World
29935,1,Sports
29936,0,World
29937,2,Business
29938,1,Sports
29939,3,Sci/Tech
29940,3,Sci/Tech
29941,3,Sci/Tech
29942,3,Sci/Tech
29943,3,Sci/Tech
29944,3,Sci/Tech
29945,3,Sci/Tech
29946,3,Sci/Tech
29947,3,Sci/Tech
29948,3,Sci/Tech
29949,3,Sci/Tech
29950,3,Sci/Tech
29951,3,Sci/Tech
29952,3,Sci/Tech
29953,3,Sci/Tech
29954,3,Sci/Tech
29955,3,Sci/Tech
29956,2,Business
29957,2,Business
29958,1,Sports
29959,0,World
29960,0,World
29961,0,World
29962,3,Sci/Tech
29963,1,Sports
29964,0,World
29965,1,Sports
29966,3,Sci/Tech
29967,2,Business
29968,2,Business
29969,3,Sci/Tech
29970,1,Sports
29971,1,Sports
29972,1,Sports
29973,0,World
29974,0,World
29975,2,Business
29976,2,Business
29977,2,Business
29978,2,Business
29979,3,Sci/Tech
29980,3,Sci/Tech
29981,3,Sci/Tech
29982,1,Sports
29983,1,Sports
29984,1,Sports
29985,0,World
29986,0,World
29987,3,Sci/Tech
29988,1,Sports
29989,0,World
29990,2,Business
29991,2,Business
29992,3,Sci/Tech
29993,1,Sports
29994,0,World
29995,0,World
29996,0,World
29997,3,Sci/Tech
29998,2,Business
29999,0,World
30000,0,World
30001,1,Sports
30002,0,World
30003,0,World
30004,2,Business
30005,3,Sci/Tech
30006,3,Sci/Tech
30007,3,Sci/Tech
30008,3,Sci/Tech
30009,3,Sci/Tech
30010,3,Sci/Tech
30011,3,Sci/Tech
30012,2,Business
30013,2,Business
30014,2,Business
30015,2,Business
30016,2,Business
30017,1,Sports
30018,0,World
30019,0,World
30020,1,Sports
30021,0,World
30022,0,World
30023,1,Sports
30024,1,Sports
30025,0,World
30026,2,Business
30027,2,Business
30028,2,Business
30029,3,Sci/Tech
30030,0,World
30031,0,World
30032,2,Business
30033,3,Sci/Tech
30034,3,Sci/Tech
30035,1,Sports
30036,0,World
30037,0,World
30038,3,Sci/Tech
30039,3,Sci/Tech
30040,0,World
30041,0,World
30042,0,World
30043,0,World
30044,2,Business
30045,1,Sports
30046,1,Sports
30047,3,Sci/Tech
30048,3,Sci/Tech
30049,3,Sci/Tech
30050,3,Sci/Tech
30051,1,Sports
30052,1,Sports
30053,1,Sports
30054,1,Sports
30055,0,World
30056,1,Sports
30057,0,World
30058,0,World
30059,0,World
30060,2,Business
30061,2,Business
30062,2,Business
30063,2,Business
30064,3,Sci/Tech
30065,3,Sci/Tech
30066,3,Sci/Tech
30067,3,Sci/Tech
30068,1,Sports
30069,1,Sports
30070,0,World
30071,0,World
30072,0,World
30073,0,World
30074,1,Sports
30075,3,Sci/Tech
30076,0,World
30077,2,Business
30078,0,World
30079,2,Business
30080,2,Business
30081,3,Sci/Tech
30082,1,Sports
30083,1,Sports
30084,0,World
30085,0,World
30086,0,World
30087,2,Business
30088,2,Business
30089,2,Business
30090,2,Business
30091,3,Sci/Tech
30092,3,Sci/Tech
30093,3,Sci/Tech
30094,3,Sci/Tech
30095,0,World
30096,1,Sports
30097,0,World
30098,3,Sci/Tech
30099,3,Sci/Tech
30100,1,Sports
30101,1,Sports
30102,3,Sci/Tech
30103,2,Business
30104,2,Business
30105,2,Business
30106,2,Business
30107,2,Business
30108,2,Business
30109,3,Sci/Tech
30110,3,Sci/Tech
30111,1,Sports
30112,0,World
30113,1,Sports
30114,1,Sports
30115,0,World
30116,3,Sci/Tech
30117,1,Sports
30118,1,Sports
30119,0,World
30120,0,World
30121,0,World
30122,2,Business
30123,2,Business
30124,0,World
30125,0,World
30126,0,World
30127,3,Sci/Tech
30128,3,Sci/Tech
30129,1,Sports
30130,1,Sports
30131,1,Sports
30132,1,Sports
30133,1,Sports
30134,0,World
30135,0,World
30136,1,Sports
30137,1,Sports
30138,1,Sports
30139,0,World
30140,0,World
30141,2,Business
30142,3,Sci/Tech
30143,3,Sci/Tech
30144,1,Sports
30145,1,Sports
30146,1,Sports
30147,0,World
30148,2,Business
30149,0,World
30150,1,Sports
30151,2,Business
30152,1,Sports
30153,1,Sports
30154,1,Sports
30155,0,World
30156,1,Sports
30157,1,Sports
30158,1,Sports
30159,0,World
30160,0,World
30161,2,Business
30162,1,Sports
30163,0,World
30164,0,World
30165,0,World
30166,1,Sports
30167,3,Sci/Tech
30168,0,World
30169,1,Sports
30170,2,Business
30171,3,Sci/Tech
30172,3,Sci/Tech
30173,0,World
